contigName	contigLen	totalAvgDepth	D3DNA_map_sorted.bam	D3DNA_map_sorted.bam-var
k105_47647	6986	31.3242	31.3242	63.9981
k105_145478	1350	17.0617	17.0617	50.3982
k105_101973	1724	22.4327	22.4327	12.9971
k105_156742	4973	14.5308	14.5308	20.182
k105_101977	1678	10.0177	10.0177	7.56944
k105_101978	1263	47.6397	47.6397	225.605
k105_156751	1024	8.87643	8.87643	14.2687
k105_123978	1057	16.5138	16.5138	34.4575
k105_123979	1545	18.4	18.4	71.8541
k105_5048	2562	11.0062	11.0062	13.8063
k105_5055	1477	233.817	233.817	562.824
k105_69543	1288	11.8884	11.8884	17.0104
k105_37173	6093	37.8509	37.8509	114.169
k105_47654	1160	8.4604	8.4604	5.24571
k105_47655	1199	21.3041	21.3041	273.021
k105_91465	1911	49.8683	49.8683	146.803
k105_91467	1745	10.1467	10.1467	19.9258
k105_14833	5968	25.7521	25.7521	48.0953
k105_167404	1016	9.15473	9.15473	5.40723
k105_145502	2017	14.0343	14.0343	17.107
k105_156752	3445	18.5812	18.5812	21.5859
k105_101983	2059	26.5385	26.5385	60.4029
k105_156754	2298	11.1522	11.1522	15.1893
k105_101984	1580	24.493	24.493	135.283
k105_5062	1123	13.3361	13.3361	23.1761
k105_123988	6051	25.7738	25.7738	56.9131
k105_5069	1671	10	10	10.2105
k105_112595	4740	13.4983	13.4983	16.4937
k105_112600	1284	28.4638	28.4638	46.7573
k105_112603	1297	15.5205	15.5205	31.9639
k105_37178	1110	39.4313	39.4313	889.703
k105_37183	1351	11.1482	11.1482	32.9647
k105_69565	1058	8.53524	8.53524	6.04616
k105_47666	2689	11.8791	11.8791	14.8841
k105_91471	2268	12.4037	12.4037	11.0042
k105_91473	1391	11.2345	11.2345	17.2409
k105_47673	1455	17.8498	17.8498	16.1171
k105_26121	11328	15.7274	15.7274	19.0435
k105_26123	1176	14.2271	14.2271	25.4401
k105_26125	1502	11.1635	11.1635	13.2205
k105_14845	1110	8.37917	8.38021	5.03253
k105_26129	1102	11.9412	11.9412	13.2962
k105_134804	22313	30.6883	30.6883	82.5099
k105_167410	8544	18.2739	18.2739	42.9357
k105_156759	1599	16.1856	16.1856	31.6125
k105_156761	2623	31.9547	31.9547	83.919
k105_101991	4339	26.0783	26.0783	60.7699
k105_123990	1399	9.40753	9.40753	12.1728
k105_123992	2855	35.7475	35.7475	146.74
k105_5077	1654	20.4189	20.4189	26.9596
k105_112604	2251	11.4269	11.4269	12.5611
k105_112605	2345	28.9503	28.9503	81.5823
k105_37190	1168	9.04912	9.04912	8.47152
k105_69576	1094	15.5106	15.5106	37.266
k105_37194	1229	9.99351	9.99351	19.73
k105_47674	2202	22.5385	22.5385	48.1347
k105_47675	1451	22.5642	22.5642	45.7429
k105_91486	1517	10.177	10.1778	10.3541
k105_26130	2005	12.8679	12.8679	15.448
k105_14848	3273	50.1159	50.1159	331.923
k105_26131	2230	50.0981	50.0981	114.293
k105_134810	3599	12.9565	12.9565	15.686
k105_145521	2496	10.191	10.191	9.72897
k105_167417	1579	14.028	14.028	15.9389
k105_167418	1398	30.4407	30.4407	99.3872
k105_101992	1726	11.6504	11.6504	8.39001
k105_156767	1085	9.9369	9.9369	13.9714
k105_156770	1684	10.163	10.163	6.06864
k105_102000	1121	17.7848	17.7848	39.1443
k105_5078	2865	11.1794	11.1794	8.58051
k105_123999	1920	11.7328	11.7328	17.9947
k105_5079	1379	13.7323	13.7323	18.6571
k105_5082	1728	20.2224	20.2224	18.1249
k105_124005	2802	13.2968	13.2968	14.939
k105_37196	1986	16.3965	16.3965	29.2854
k105_37200	1849	19.4485	19.4485	27.4738
k105_37205	1696	17.8661	17.8661	39.4442
k105_47689	2982	31.3591	31.3591	49.3806
k105_91497	1192	15.8196	15.8196	80.922
k105_47694	1303	8.9046	8.9046	6.01346
k105_91498	1315	13.5056	13.5056	14.9168
k105_26133	2719	28.1148	28.1148	103.54
k105_26138	1668	27.413	27.413	121.801
k105_14865	1933	10.3169	10.3169	13.68
k105_26139	1523	163.599	163.599	1975.04
k105_134822	1884	22.9302	22.9302	72.5775
k105_134826	1156	11.9592	11.9592	14.4869
k105_167420	1157	16.4955	16.4955	39.2225
k105_145532	1220	12.9374	12.9383	17.4461
k105_167422	2594	35.563	35.563	59.8632
k105_167423	1604	20.0234	20.0234	60.0984
k105_102001	2076	13.2118	13.2118	16.3292
k105_102009	1488	19.8288	19.8288	107.397
k105_156782	1116	12.2184	12.2184	10.9295
k105_5083	1451	27.7902	27.7902	29.6013
k105_5084	1086	20.265	20.265	21.6859
k105_124009	4841	17.9795	17.9795	22.4721
k105_112613	11466	23.2063	23.2063	49.8623
k105_69592	2113	10.6679	10.6679	9.93451
k105_37208	2651	15.4774	15.4774	28.4545
k105_37209	1812	43.065	43.065	150.784
k105_47701	2085	24.4031	24.4031	47.7682
k105_91505	1474	7.55589	7.55589	4.13824
k105_47703	1435	8.91206	8.91206	12.2376
k105_91508	1161	8.92186	8.92186	12.268
k105_14876	1420	20.9362	20.9362	44.2647
k105_26150	1935	19.735	19.735	83.3671
k105_134832	2776	11.8625	11.8625	7.68281
k105_134833	1612	21.9289	21.9289	41.6364
k105_145545	1162	34.0958	34.0958	187.102
k105_167430	2901	11.3944	11.3944	18.9469
k105_145546	5396	22.3393	22.3393	47.9171
k105_156786	2793	15.546	15.546	15.1125
k105_102025	1092	9.86624	9.86624	4.19253
k105_5094	1395	16.404	16.404	71.7377
k105_124013	1711	12.2524	12.2524	9.07849
k105_124017	1857	9.43292	9.43292	11.8178
k105_5105	2300	272.693	272.693	535.197
k105_69604	4592	20.4568	20.4568	30.2013
k105_37213	5066	17.3454	17.3454	37.0469
k105_37215	1140	24.1475	24.1475	28.1156
k105_47705	2803	13.6381	13.6381	22.1239
k105_47706	2422	12.805	12.805	28.7145
k105_91518	1315	12.3897	12.3897	12.5714
k105_47708	1015	13.8231	13.8231	19.4676
k105_91520	1698	30.6208	30.6208	53.4172
k105_26155	1008	10.5944	10.5944	3.84465
k105_14887	1001	11.2573	11.2573	10.7867
k105_14889	1286	12.1452	12.1452	14.2053
k105_26156	3338	31.3902	31.3902	64.4385
k105_134842	1272	11.6889	11.6889	9.64
k105_145549	1933	22.7156	22.7156	123.456
k105_167446	1299	13.3673	13.3673	28.7256
k105_156791	1872	8.36063	8.36063	5.76004
k105_102030	1229	53.4893	53.4893	245.77
k105_102031	2413	28.673	28.673	150.39
k105_156799	1277	11.6389	11.6389	26.2364
k105_124023	1130	22.7949	22.7949	120.506
k105_5108	5358	19.8222	19.8224	55.2686
k105_79790	53832	23.8459	23.8459	39.4235
k105_69612	1004	8.38759	8.38759	6.42756
k105_69613	1336	12.0927	12.0927	22.2984
k105_37219	1194	20.1102	20.1102	54.8152
k105_69616	1409	17.4472	17.4472	21.5145
k105_69617	1292	14.1208	14.1208	32.2045
k105_47709	3261	13.9508	13.9508	22.0674
k105_91524	1111	11.0708	11.0708	5.47832
k105_14890	3928	31.8767	31.8767	57.256
k105_26161	4595	17.1354	17.1354	24.0918
k105_14896	1244	12.0037	12.0037	18.1427
k105_134850	2693	21.8321	21.8321	67.2543
k105_134854	1037	13.1736	13.1736	17.0307
k105_145554	2308	20.6247	20.6247	96.0627
k105_167447	3182	10.3417	10.3417	7.54804
k105_145555	1458	13.5031	13.5031	58.2548
k105_145558	2159	15.8915	15.8915	36.6585
k105_167454	1442	30.5913	30.5913	90.6634
k105_102036	1155	14.2259	14.2259	61.8304
k105_102037	1079	7.40043	7.40043	2.805
k105_156811	2183	28.4579	28.4579	165.654
k105_102044	1090	12.1851	12.1851	8.21489
k105_124028	4688	11.0899	11.0899	11.577
k105_5117	1053	30.4972	30.4972	34.0707
k105_5120	1762	12.8803	12.8803	11.9974
k105_79792	1001	9.74501	9.74501	20.2067
k105_79795	1169	8.0893	8.0893	5.60991
k105_112628	13671	28.2844	28.2844	68.2757
k105_79798	1670	12.9151	12.9151	15.576
k105_37220	5128	12.2804	12.2804	14.7502
k105_47716	4587	12.2966	12.2966	24.5968
k105_37225	2689	29.0512	29.0512	43.461
k105_47722	1065	10.3738	10.3738	5.83823
k105_91530	2458	11.386	11.386	8.45817
k105_69625	2063	13.5808	13.5808	12.4685
k105_91535	2006	9.7139	9.7139	8.85562
k105_69627	1478	10.4322	10.433	10.4039
k105_14905	1416	32.4834	32.4834	90.2972
k105_26170	1983	10.9716	10.9716	9.5069
k105_14910	2404	14.5949	14.5949	18.9556
k105_26173	1011	10.4948	10.4948	10.5107
k105_58551	53809	30.487	30.487	49.615
k105_134862	1869	201.127	201.127	864.136
k105_58552	2779	12.5938	12.5938	11.6363
k105_145560	1108	13.667	13.667	11.4826
k105_167457	1322	16.2543	16.2543	50.7242
k105_145562	2445	9.82309	9.82309	8.88941
k105_145569	1157	18.9831	18.9831	119.939
k105_156817	1176	12.8996	12.8996	8.99965
k105_102052	1469	26.8006	26.8006	161.243
k105_102055	2911	11.2687	11.2691	9.9591
k105_5122	2815	44.1366	44.137	189.962
k105_5124	1586	10.2535	10.2535	11.6542
k105_124054	1444	57.0216	57.0216	215.576
k105_79802	1635	249.092	249.092	13824.2
k105_69634	1587	12.5073	12.5073	11.3616
k105_91539	1572	12.6252	12.6252	15.5561
k105_91542	1795	42.3088	42.3088	88.5893
k105_91543	1497	8.40163	8.40238	14.1264
k105_14917	1241	9.21448	9.21448	5.9191
k105_26176	2449	65.8939	65.8939	1576.69
k105_14919	1191	27.6619	27.6619	26.5761
k105_26179	1451	10.3928	10.3928	13.908
k105_134884	2393	15.3388	15.3388	30.1578
k105_145571	2344	18.5647	18.5647	22.4648
k105_167466	3638	22.3489	22.3489	45.9086
k105_167473	1379	11.8991	11.8991	8.18363
k105_145581	1037	11.4724	11.4724	9.42559
k105_167474	1139	12.8049	12.8049	6.36169
k105_5125	6053	16.9422	16.9422	22.0032
k105_5126	1898	14.7328	14.7328	30.9674
k105_156823	3328	20.9497	20.9497	47.9043
k105_156829	1290	9.69386	9.69386	10.1143
k105_124065	1975	49.4395	49.4395	143.627
k105_112634	7976	15.8951	15.8951	21.5183
k105_112637	1845	46.4926	46.4926	114.305
k105_69654	1013	8.37659	8.37659	5.02161
k105_91546	1231	11.6364	11.6364	23.1427
k105_47723	8818	27.8736	27.8736	52.4417
k105_91554	1213	17.4619	17.4619	28.6631
k105_47724	2735	220.251	220.251	1035.89
k105_26180	1971	17.4882	17.4882	70.5729
k105_14925	2166	15.9122	15.9122	34.1783
k105_26182	2810	11.5244	11.5244	17.1858
k105_26185	1102	9.32458	9.32458	9.60114
k105_58557	7518	26.3295	26.3295	73.774
k105_134885	3051	13.0982	13.0982	21.9519
k105_58562	3176	35.0502	35.0502	150.499
k105_145586	1203	14.8272	14.8272	17.3864
k105_145587	2557	22.9568	22.9568	21.7288
k105_167485	1163	9.53307	9.53307	9.96851
k105_102064	3509	12.7205	12.7205	12.0645
k105_5129	1405	29.1873	29.1873	32.157
k105_5140	2185	315.16	315.16	1608.9
k105_156836	1165	52.3468	52.3468	490.769
k105_156839	1160	16.403	16.403	11.557
k105_124070	4247	24.1494	24.1494	94.5732
k105_112644	1244	13.681	13.681	10.2449
k105_112648	1491	11.6667	11.6667	17.9269
k105_79811	14588	29.219	29.219	62.6007
k105_69656	3300	15.9816	15.9816	52.0417
k105_91558	1101	11.6225	11.6225	21.0373
k105_47725	4445	228.979	228.979	9438.47
k105_14935	1086	12.9167	12.9167	17.7941
k105_58564	1122	15.1708	15.1708	23.6989
k105_26189	1006	18.8528	18.8528	26.018
k105_58570	1224	9.7216	9.7216	7.11812
k105_58571	1459	9.09244	9.09244	7.29645
k105_26193	1771	25.7625	25.7625	73.5107
k105_58572	1067	10.9782	10.9782	11.2026
k105_134893	3599	16.2618	16.2621	41.2094
k105_134895	1239	11.9118	11.9118	19.4665
k105_14947	1487	11.0628	11.0628	18.1951
k105_134897	1307	12.3181	12.3181	21.6426
k105_167492	1828	38.9625	38.9625	4660.47
k105_167494	2259	12.2067	12.2067	11.1983
k105_5144	1408	14.5469	14.5469	47.4162
k105_5145	2540	13.951	13.951	31.6348
k105_156842	2872	27.7006	27.7006	218.08
k105_124071	3330	33.8487	33.8487	78.9105
k105_124075	1320	8.76325	8.76325	8.61714
k105_124076	1063	17.9113	17.9113	44.6642
k105_156848	1401	20.3589	20.3589	70.2285
k105_69664	1924	11.7621	11.7621	27.2395
k105_69671	1560	208.964	208.964	1512.58
k105_69673	1532	12.1671	12.1671	16.846
k105_47738	1629	17.8046	17.8046	86.1348
k105_91561	10848	14.7773	14.7773	16.1057
k105_26198	3982	16.9533	16.9533	35.885
k105_14948	3053	12.8488	12.8488	10.8121
k105_134903	2331	22.8657	22.8657	91.7246
k105_14953	1223	11.685	11.685	10.6189
k105_134905	1756	13.8923	13.8923	20.6668
k105_102067	13456	22.504	22.504	43.1904
k105_102068	1022	12.922	12.922	15.0938
k105_102070	1110	10.4146	10.4146	8.44525
k105_102071	1355	13.571	13.571	27.5027
k105_167510	1045	9.95866	9.95866	5.57216
k105_145596	6381	12.6461	12.6461	18.2248
k105_145597	2192	12.2904	12.2904	20.9951
k105_156851	1583	15.8688	15.8688	28.1714
k105_156852	2313	8.58021	8.58021	5.45643
k105_124082	2904	9.8435	9.8435	8.01014
k105_112653	6535	24.6924	24.6924	52.9398
k105_79837	1978	33.3053	33.3053	172.016
k105_69677	1367	16.2054	16.2054	46.2128
k105_91563	1309	40.7886	40.7886	152.071
k105_58592	1077	11.4304	11.4304	6.00351
k105_134916	1825	24.129	24.129	81.3887
k105_14960	3155	14.2955	14.2955	21.1584
k105_134918	1580	9.08112	9.08112	7.31182
k105_167512	1519	10.3959	10.3959	4.73348
k105_102081	3173	29.7301	29.7301	60.4407
k105_5154	6204	12.8662	12.8662	17.5339
k105_5157	1489	12.2689	12.2689	16.6422
k105_79839	1185	14.3111	14.3111	14.6748
k105_124084	3282	10.734	10.734	11.729
k105_79841	3566	21.5808	21.5808	72.2904
k105_124091	2372	10.6004	10.6004	7.13964
k105_156861	1349	9.39366	9.39366	11.9234
k105_112668	2739	30.6068	30.6068	56.5981
k105_156864	1704	20.1609	20.1609	66.0116
k105_69687	2208	9.68999	9.68999	9.78526
k105_37228	34071	19.5201	19.5201	29.0192
k105_37229	1085	8.11123	8.11123	7.48011
k105_47749	8778	25.4045	25.4045	36.4101
k105_91579	1064	17.4573	17.4573	40.8028
k105_91586	1027	14.0331	14.0331	9.04115
k105_58594	1762	19.8741	19.8747	213.15
k105_167515	5163	23.9414	23.9414	48.9414
k105_14965	2636	16.9127	16.9127	28.9932
k105_5166	1051	104.016	104.016	1216.02
k105_5168	1043	13.4087	13.4087	29.6792
k105_14969	1465	15.6114	15.6114	48.2899
k105_69690	1020	29.3253	29.3253	57.1496
k105_102082	2023	39.59	39.59	51.1066
k105_69695	1655	16.814	16.814	33.0718
k105_79843	3303	24.2572	24.2572	81.6935
k105_79844	1303	8.81006	8.81006	11.6975
k105_79846	1337	12.2595	12.2595	8.23447
k105_112672	2243	10.6517	10.6517	9.48422
k105_156871	4808	23.9884	23.9884	34.6645
k105_156875	1394	16.5016	16.5016	38.7925
k105_167516	1220	7.37757	7.37757	9.71133
k105_37235	1533	11.214	11.214	20.2639
k105_47752	1141	17.5863	17.5863	61.4469
k105_37246	1506	66.7832	66.7832	951.253
k105_47756	3275	24.5728	24.5728	81.3447
k105_91588	1369	27.1477	27.1477	91.0308
k105_69696	3171	12.6418	12.6418	12.2398
k105_58595	7360	17.5929	17.5929	22.0696
k105_26226	1624	26.462	26.462	100.064
k105_14975	1886	9.93376	9.93376	5.63073
k105_14978	1161	56.9456	56.9456	109.563
k105_26232	3382	16.979	16.979	219.97
k105_14982	1289	11.5312	11.5312	39.2421
k105_102105	1461	11.0221	11.0221	10.8018
k105_79850	2156	19.0239	19.0239	43.814
k105_145606	15024	21.7736	21.7736	29.7895
k105_145607	1003	10.8992	10.8992	14.2762
k105_79852	1101	11.3838	11.3838	9.55263
k105_156879	2188	11.9318	11.9318	25.9311
k105_124116	1919	34.7049	34.7049	360.048
k105_112674	6315	12.8808	12.8808	11.8649
k105_112681	1157	39.3774	39.3774	1868.43
k105_37247	2204	18.9002	18.9002	43.9592
k105_37248	2642	189.799	189.799	407.444
k105_37249	1381	50.6775	50.6775	105.526
k105_37251	1122	14.2078	14.2078	8.69002
k105_91598	1097	9.90919	9.90919	9.90088
k105_167533	1189	11.7209	11.7209	9.75442
k105_91599	3013	13.9535	13.9535	14.3959
k105_167536	3012	13.0957	13.0957	15.8382
k105_91601	1138	16.0152	16.0162	119.07
k105_5186	1781	11.0116	11.0116	9.97105
k105_58596	8979	25.3418	25.3418	31.1326
k105_5189	1880	15.385	15.385	13.8887
k105_5190	1349	11.7998	11.8007	20.7641
k105_26242	1747	19.3488	19.3488	33.5143
k105_14989	2780	17.0479	17.0479	49.2597
k105_102110	1161	11.7725	11.7725	9.14817
k105_134961	1476	10.6599	10.6599	13.8367
k105_102118	1180	8.9932	8.9932	15.0951
k105_79859	2001	216.232	216.232	2499.05
k105_102122	1125	6.15692	6.15692	4.46713
k105_79860	1357	10.3819	10.3819	14.5713
k105_145611	2636	16.4521	16.4521	30.5599
k105_145613	2305	15.664	15.664	20.7843
k105_145614	1505	14.4155	14.4155	56.2695
k105_145616	1149	9.31832	9.31832	12.2493
k105_156880	7284	19.9909	19.9909	26.677
k105_124121	1368	39.9417	39.9417	156.5
k105_124127	3212	27.1094	27.1094	29.1629
k105_112690	3144	27.5568	27.5568	103.934
k105_69725	1844	21.8205	21.8205	60.0577
k105_112697	1009	11.1688	11.1688	19.1848
k105_167539	2408	29.2702	29.2702	46.0068
k105_167543	1090	15.8064	15.8064	38.4567
k105_26254	1087	10.1942	10.1942	9.20367
k105_58604	1708	11.8787	11.8787	9.29869
k105_134974	1137	18.3516	18.3516	47.164
k105_58610	1059	12.2761	12.2761	59.9513
k105_5193	1138	13.5719	13.5719	17.4143
k105_5199	1124	7.82957	7.82957	5.31725
k105_5200	1908	26.0648	26.0648	89.5527
k105_14991	5288	13.2055	13.2055	19.5957
k105_14994	1120	11.8299	11.8299	8.55001
k105_47785	1272	173.358	173.358	7428.76
k105_79864	1705	23.8611	23.8611	82.475
k105_79869	1937	11.2966	11.2966	15.1224
k105_145619	1130	20.0398	20.0398	26.9985
k105_156893	1499	11.1156	11.1156	18.1321
k105_145625	1575	12.9039	12.9039	15.5294
k105_47786	1279	61.2073	61.2073	3093.16
k105_47787	2647	16.5058	16.5058	51.5653
k105_124132	4029	26.1057	26.1057	36.1648
k105_69733	1089	23.655	23.655	105.597
k105_69736	1917	10.5269	10.5269	5.53471
k105_112706	1153	25.7577	25.7577	72.6726
k105_26257	1128	8.03681	8.03681	3.4316
k105_91609	5185	227.949	227.949	8591.1
k105_134975	3284	12.6819	12.6819	12.6403
k105_91611	3240	27.0796	27.0796	82.669
k105_58612	1802	23.4328	23.4328	59.8907
k105_5210	2106	9.26431	9.26431	6.95672
k105_58619	3156	12.2638	12.2638	15.2919
k105_156897	1070	10.3402	10.3402	8.90158
k105_14999	1087	20.8762	20.8762	41.1877
k105_15000	1903	43.275	43.275	707.005
k105_156898	2786	19.2071	19.2071	38.159
k105_102139	1100	19.9589	19.9589	21.0805
k105_102141	1279	19.1807	19.1807	88.5204
k105_145630	1435	11.0809	11.0809	28.7223
k105_145634	1449	11.0778	11.0778	11.9685
k105_47792	1186	12.2799	12.2799	14.4588
k105_47793	1566	11.8658	11.8658	21.5904
k105_37255	16439	21.5652	21.5652	45.015
k105_69749	3242	13.7814	13.7814	22.9213
k105_167550	11424	33.2701	33.2701	80.3302
k105_91626	1406	8.68312	8.68312	6.44304
k105_167552	1087	22.2455	22.2455	32.1448
k105_124139	1033	13.4247	13.4247	15.689
k105_124145	1563	11.1394	11.1394	11.3537
k105_58620	1874	64.4936	64.4936	342.642
k105_5216	2457	22.9571	22.9571	77.8708
k105_58621	2425	17.0413	17.0413	35.8163
k105_5218	1097	11.3823	11.3823	14.7945
k105_15006	1459	13.7571	13.7571	7.9486
k105_156913	1029	8.33788	8.33788	17.1352
k105_15018	1785	10.8404	10.8404	8.07547
k105_145637	1011	57.3693	57.3693	102.833
k105_145641	1329	13.6421	13.6421	21.1077
k105_26270	1162	279.856	279.856	1419.15
k105_26274	2514	25.9547	25.9547	148.803
k105_26282	1972	14.4358	14.4358	18.8533
k105_26295	1968	27.6216	27.6216	244.304
k105_145643	2381	53.1654	53.1654	129.334
k105_69757	1525	13.9665	13.9665	17.5564
k105_145649	1013	16.2619	16.2619	36.7435
k105_69759	1377	15.6357	15.6357	14.8844
k105_145650	1444	14.3168	14.3168	35.9567
k105_69761	2078	24.6546	24.6546	53.4604
k105_145662	1740	20.1358	20.1358	83.0964
k105_167560	1840	24.5018	24.5018	38.9014
k105_167561	1826	31.5322	31.5322	194.539
k105_26298	1184	9.16538	9.16538	9.18751
k105_102147	2296	16.3905	16.3905	19.6014
k105_135003	1382	14.8133	14.8133	35.7946
k105_135004	1051	15.2364	15.2364	41.6407
k105_135006	1402	47.7484	47.7484	69.0757
k105_102151	2792	22.6805	22.6805	49.3564
k105_102152	1206	9.125	9.125	8.74076
k105_135015	1135	41.5655	41.5655	173.821
k105_102156	1116	11.2464	11.2464	12.8967
k105_135016	1128	10.1145	10.1145	6.77705
k105_47808	5036	29.2542	29.2542	91.3363
k105_5224	1675	79.9016	79.9016	1406.91
k105_47812	1931	16.8147	16.8147	47.6646
k105_5225	1817	25.3551	25.3551	45.9317
k105_47817	1353	14.3633	14.3633	34.0787
k105_47818	1397	9.81315	9.81315	12.8583
k105_47819	1083	11.9593	11.9593	5.62064
k105_156924	1866	13.9312	13.9312	31.6944
k105_156925	1205	10.6294	10.6294	11.8143
k105_102162	1201	16.5205	16.5205	24.9127
k105_58630	2589	13.6064	13.6064	15.549
k105_102175	1093	14.8876	14.8876	14.1232
k105_167567	2113	14.2328	14.2328	16.5804
k105_167569	1591	27.6752	27.6752	28.3708
k105_91638	1417	26.1918	26.1918	110.977
k105_37259	1785	27.0887	27.0887	76.8251
k105_37260	1592	10.2039	10.2039	12.3512
k105_112713	10559	17.1809	17.1809	24.2336
k105_79888	1484	12.3546	12.3546	5.58083
k105_124147	1256	10.2306	10.2306	17.9422
k105_124156	2077	11.7042	11.7042	12.8055
k105_37267	3486	18.0878	18.0878	43.7647
k105_79908	1111	10.4422	10.4422	3.83648
k105_15033	1419	17.7754	17.7754	31.6366
k105_15035	1308	11.8195	11.8195	10.0391
k105_112724	2191	56.9608	56.9608	229.601
k105_58639	1568	19.9013	19.902	58.9015
k105_112728	1825	21.5791	21.5791	41.5055
k105_91640	1451	21.239	21.2398	57.0655
k105_79923	1221	18.9178	18.9178	63.6063
k105_135022	1761	41.8479	41.8479	85.1986
k105_69791	1212	11.2072	11.2081	6.98493
k105_47820	3054	42.541	42.5413	108.998
k105_47824	1861	14.3232	14.3232	16.8281
k105_26309	1798	25.2567	25.2567	61.3433
k105_37274	1044	14.5828	14.5828	22.7362
k105_112735	3174	20.0354	20.0354	36.2206
k105_167588	1143	15.3696	15.3696	75.7937
k105_5253	3225	15.8387	15.8387	51.9121
k105_167589	1294	10.0568	10.0568	8.41586
k105_79932	3546	10.9443	10.9443	6.91653
k105_58650	1008	23.1259	23.1259	72.0962
k105_102184	1101	9.01157	9.01157	7.43672
k105_58653	1280	13.3248	13.3248	15.022
k105_58654	1248	14.6393	14.6393	47.868
k105_102186	1066	19.4192	19.4192	129.761
k105_91641	8026	26.0325	26.0325	84.0336
k105_91642	2124	56.5481	56.5481	233.567
k105_69792	2227	46.4261	46.4261	108.459
k105_47834	4561	24.9426	24.9426	88.3092
k105_124179	1342	23.3599	23.3599	40.5764
k105_112745	1068	31.4913	31.4913	195.218
k105_26318	1027	13.6328	13.6328	18.0956
k105_26321	1237	11.7875	11.7875	9.06991
k105_167591	2322	15.6809	15.6809	23.5007
k105_5259	1859	12.481	12.481	10.4056
k105_79943	1018	9.5818	9.5818	14.1213
k105_5262	2125	9.47797	9.47797	10.968
k105_79945	1640	31.6691	31.6691	68.8785
k105_102202	1626	11.7561	11.7561	14.0476
k105_58655	3430	29.4085	29.4085	81.2775
k105_15038	17042	17.3691	17.3691	22.5152
k105_58658	2414	28.5972	28.5972	67.3083
k105_15042	1959	10.9154	10.9154	18.0708
k105_69797	5213	18.4592	18.4592	24.4124
k105_91652	1140	14.6354	14.6354	15.7486
k105_135041	2907	9.30323	9.30323	10.5634
k105_47842	2782	25.122	25.122	65.5462
k105_135045	2374	21.3813	21.3813	46.5175
k105_112752	1413	13.4774	13.4774	31.565
k105_145686	2624	15.3698	15.3698	18.9108
k105_112760	1189	12.6391	12.6391	12.1807
k105_124183	1164	23.8807	23.8807	130.869
k105_26327	2295	14.517	14.517	15.9159
k105_79952	2337	313.067	313.067	1487.49
k105_26329	1118	13.8068	13.8068	24.2842
k105_26330	1259	10.1028	10.1028	11.2241
k105_102204	1211	9.31857	9.31857	10.2682
